date,daily_revenue,avg_transaction,num_transactions,total_quantity,avg_quantity,unique_customers,revenue_ma7,revenue_ma30
2023-04-21,315482.25,1984.1650943396226,159,469,2.8950617283950617,162,309853.2014285714,349987.54399999994
2023-04-22,315643.66,1985.1802515723268,159,502,3.0987654320987654,162,321363.1,351156.67399999994
2023-04-23,343221.15,2469.2169064748205,139,422,2.99290780141844,141,319310.5814285715,353937.10866666667
2023-04-24,308066.45,2281.973703703704,135,395,2.841726618705036,139,332306.77571428573,352294.9066666666
2023-04-25,369327.14,2676.2836231884057,138,439,3.1357142857142857,140,342208.5457142857,352366.73799999995
2023-04-26,394387.46,2646.8957046979867,149,441,2.94,149,345427.41714285716,350231.14433333336
2023-04-27,366587.57,2756.2975187969923,133,437,3.2611940298507465,134,344673.66857142857,349923.206
2023-04-28,295730.7,1907.94,155,490,3.141025641025641,156,341852.01857142855,349264.43166666664
2023-04-29,432373.67,2685.550745341615,161,507,3.091463414634146,164,358527.7342857143,345568.7806666667
2023-04-30,373740.92,2265.0964848484846,165,518,3.06508875739645,169,362887.7014285714,345773.99766666663
2023-05-01,267824.21,1940.7551449275363,138,427,3.05,140,357138.81,344289.44899999996
2023-05-02,392677.18,2454.232375,160,506,3.123456790123457,162,360474.52999999997,345139.68066666665
2023-05-03,251267.56,1994.186984126984,126,380,2.9921259842519685,127,340028.83,343174.8513333333
2023-05-04,343868.49,2421.609084507042,142,436,3.0489510489510487,143,336783.2471428571,344226.0013333333
2023-05-05,291093.72,2222.089465648855,131,415,3.16793893129771,131,336120.8214285714,338430.94933333335
2023-05-06,374061.27999999997,2562.0635616438353,146,450,3.061224489795918,147,327790.48,341179.6686666666
2023-05-07,341309.68,2306.1464864864865,148,441,2.959731543624161,149,323157.4457142857,339163.5906666666
2023-05-08,316233.41,2165.9822602739723,146,407,2.7687074829931975,147,330073.0457142857,337345.23166666663
2023-05-09,316163.72,2210.935104895105,143,449,3.0965517241379312,145,319142.5514285714,335872.6276666667
2023-05-10,504403.27,2882.3044,175,561,3.1340782122905027,179,355304.7957142857,340440.86966666667
2023-05-11,262815.35,1706.5931818181816,154,499,3.24025974025974,154,343725.77571428573,338287.6623333333
2023-05-12,404816.39999999997,2628.6779220779217,154,458,2.9548387096774196,155,359971.8728571428,338941.557
2023-05-13,437477.96,2976.040544217687,147,432,2.918918918918919,148,369031.39857142855,338669.07166666666
2023-05-14,332763.83,2483.3121641791045,134,417,3.088888888888889,135,367810.5628571428,340160.9063333334
2023-05-15,241351.91,1736.3446762589929,139,442,3.090909090909091,143,357113.2057142858,340370.15766666667
2023-05-16,346202.39999999997,2262.7607843137253,153,460,2.948717948717949,156,361404.4457142857,339990.61166666663
2023-05-17,344329.8,2165.5962264150944,159,482,2.9937888198757765,161,338536.8071428571,344231.83533333335
2023-05-18,225351.75,1512.4278523489934,149,469,3.1059602649006623,151,333184.8642857143,341743.0686666667
2023-05-19,377574.87,2484.045197368421,152,433,2.8300653594771243,153,329293.21714285715,341933.7189999999
2023-05-20,379385.97,2512.489867549669,151,435,2.861842105263158,152,320994.3614285714,342184.45766666665
2023-05-21,396204.55,2677.0577702702703,148,465,3.0592105263157894,152,330057.3214285714,344875.20100000006
2023-05-22,433766.82,2694.203850931677,161,487,2.9877300613496933,163,357545.16571428574,348812.6396666666
2023-05-23,382669.97,2534.2382119205295,151,479,3.130718954248366,153,362754.8185714286,350127.6003333333
2023-05-24,322628.4,2003.9031055900623,161,509,3.1036585365853657,164,359654.6185714285,350612.9986666667
2023-05-25,370760.57,2706.2815328467154,137,430,3.028169014084507,142,380427.3071428571,350660.7796666667
2023-05-26,354811.57,2319.0298692810456,153,465,3.0194805194805197,154,377175.40714285715,349341.5833333333
2023-05-27,427799.97,2416.9489830508473,177,545,3.0277777777777777,180,384091.6928571429,351381.9966666667
2023-05-28,347265.93,2284.6442763157893,152,480,3.1372549019607843,153,377100.46142857143,353099.83766666666
2023-05-29,476149.23,2601.9083606557374,183,528,2.869565217391304,184,383155.0914285714,354559.023
2023-05-30,321870.22,2024.341006289308,159,479,2.99375,160,374469.41285714286,352829.99966666667
2023-05-31,351254.52999999997,2491.166879432624,141,422,2.971830985915493,142,378558.86,355611.01033333334
2023-06-01,280162.63,1918.9221232876712,146,429,2.8986486486486487,148,365616.2971428571,351860.52533333335
2023-06-02,325615.81,2230.2452739726027,146,430,2.925170068027211,147,361445.47428571427,354338.8003333333
2023-06-03,417904.91,2902.1174305555555,144,431,2.972413793103448,145,360031.89428571425,356806.681
2023-06-04,253685.8,1658.0771241830064,153,457,2.9675324675324677,154,346663.3042857143,355559.75033333333
2023-06-05,341669.36,2190.188205128205,156,446,2.840764331210191,157,327451.89428571425,354480.0196666667
2023-06-06,305906.06,1960.936282051282,156,461,2.9363057324840764,157,325171.29999999993,353299.89900000003
2023-06-07,360544.37,2133.3986390532546,169,512,3.029585798816568,169,326498.42,354776.931
2023-06-08,347119.2,2254.0207792207793,154,454,2.91025641025641,156,336063.64428571425,355808.78033333336
2023-06-09,312838.56,1907.5521951219512,164,491,2.9939024390243905,164,334238.32285714283,349423.29
2023-06-10,290197.5,2133.8051470588234,136,413,3.036764705882353,136,315994.40714285715,350336.0283333333
2023-06-11,376761.91,2399.7573885350316,157,457,2.892405063291139,158,333576.70857142855,349400.8786666666
2023-06-12,403151.3,2799.6618055555555,144,445,3.047945205479452,146,342359.84285714285,348256.6566666666
2023-06-13,299453.19,2218.1717777777776,135,409,2.9854014598540144,137,341438.00428571424,347146.30199999997
2023-06-14,290243.07,1909.4938815789474,152,450,2.9220779220779223,154,331394.96142857143,348776.0073333333
2023-06-15,407127.48,2769.574693877551,147,466,3.12751677852349,149,339967.57285714283,350806.8433333334
2023-06-16,340375.63,2502.7619852941175,136,390,2.846715328467153,137,343901.44,350675.0376666666
2023-06-17,357473.96,2517.422253521127,142,456,3.1666666666666665,144,353512.36285714287,355079.1113333333
2023-06-18,337037.27,2261.9951006711412,149,450,3.0201342281879193,149,347837.4142857143,353727.858
2023-06-19,349462.92,2361.235945945946,148,462,3.039473684210526,152,340167.6457142857,352730.423
2023-06-20,404111.22,2712.1558389261745,149,436,2.8684210526315788,152,355118.7928571429,352993.97866666666
2023-06-21,314028.58,2259.1984172661873,139,392,2.820143884892086,139,358516.7228571428,349002.704
2023-06-22,381315.22,2593.9810884353737,147,442,2.9271523178807946,151,354829.2571428571,348957.54566666664
2023-06-23,331584.93,2493.11977443609,133,406,2.985294117647059,136,353573.4428571429,349256.0966666667
2023-06-24,359717.19,2335.825909090909,154,456,2.923076923076923,156,353893.9042857143,348887.984
2023-06-25,399961.12,2666.4074666666666,150,461,3.0328947368421053,152,362883.0257142857,350392.9689999999
2023-06-26,322412.25,2302.9446428571428,140,407,2.8865248226950353,141,359018.64428571425,346880.045
2023-06-27,165071.05,1269.7773076923077,130,382,2.9160305343511452,131,324870.0485714286,340806.8823333334
2023-06-28,390097.7,2308.2704142011835,169,492,2.86046511627907,172,335737.0657142857,337938.49799999996
2023-06-29,340840.92,2400.2881690140844,142,434,3.013888888888889,144,329955.0228571429,338570.85466666665
2023-06-30,277956.82,2043.8001470588235,136,393,2.847826086956522,138,322293.8642857143,336127.59766666667
2023-07-01,333269.08,2267.1365986394558,147,457,3.0671140939597317,149,318515.5628571428,337897.81266666664
2023-07-02,417868.1,2731.1640522875814,153,465,3.0,155,321073.70285714284,340972.889
2023-07-03,369704.19,2567.3902083333332,144,429,2.9791666666666665,144,327829.69428571424,339366.19833333336
2023-07-04,235853.75,1696.7895683453237,139,386,2.757142857142857,140,337941.5085714286,338771.7966666667
2023-07-05,306083.93,2096.4652739726025,146,456,3.0604026845637584,148,325939.54142857145,337585.6156666667
2023-07-06,239752.72999999998,1676.5925174825175,143,433,2.986206896551724,145,311498.37142857147,335380.5046666666
2023-07-07,360050.44,2400.3362666666667,150,463,3.0460526315789473,152,323226.0314285714,335364.04033333337
2023-07-08,365290.85,2519.2472413793103,145,433,2.9657534246575343,146,327800.56999999995,335969.762
2023-07-09,307773.08,1960.3380891719746,157,470,2.9936305732484074,157,312072.71,335800.91266666667
2023-07-10,333218.3,2486.7037313432834,134,406,3.029850746268657,134,306860.44,337234.93933333334
2023-07-11,332818.89,2119.865541401274,157,460,2.929936305732484,157,320712.60285714286,335770.172
2023-07-12,377705.63,2183.269537572254,173,524,3.0289017341040463,173,330944.27428571426,334921.983
2023-07-13,472593.73,3328.1248591549293,142,433,3.0492957746478875,141,364207.27428571426,340693.33433333336
2023-07-14,359515.43,2412.855234899329,149,465,3.1,150,364130.8442857143,343002.413
2023-07-15,325261.22,2323.2944285714284,140,431,3.035211267605634,142,358412.32571428566,340273.5376666666
2023-07-16,310111.87,2280.234338235294,136,422,3.1029411764705883,136,358746.43857142853,339264.7456666667
2023-07-17,342455.22,2238.2694117647056,153,471,3.0387096774193547,155,360065.9985714285,338764.121
2023-07-18,283360.11,1940.8226712328767,146,437,2.993150684931507,146,353000.45857142855,336974.8823333334
2023-07-19,305562.15,1997.1382352941177,153,442,2.888888888888889,153,342694.2471428571,335511.5233333333
2023-07-20,385840.33,2521.8322222222223,153,459,2.9805194805194803,154,330300.9042857143,334902.4936666666
2023-07-21,337618.49,2281.2060135135134,148,461,3.0328947368421053,152,327172.77,335688.82399999996
2023-07-22,411396.38,2571.227375,160,465,2.888198757763975,161,339477.7928571428,336691.52933333337
2023-07-23,345510.84,2637.487328244275,131,405,3.0223880597014925,134,344534.78857142857,337155.7263333333
2023-07-24,344995.88,2284.740927152318,151,470,3.0921052631578947,152,344897.74000000005,336665.016
2023-07-25,308688.77999999997,2173.864647887324,142,407,2.8661971830985915,142,348516.12142857147,333622.6046666667
2023-07-26,445479.39,2989.7945637583894,149,454,2.986842105263158,152,368504.29857142863,337724.8426666667
2023-07-27,365548.14999999997,2687.854044117647,136,428,3.079136690647482,139,365605.41571428574,344407.4126666666
2023-07-28,454725.23,2933.7111612903223,155,454,2.91025641025641,156,382334.95,346561.66366666666
2023-07-29,256295.16999999998,1582.068950617284,162,479,2.903030303030303,165,360177.6342857143,343743.472
2023-07-30,316519.20999999996,2213.4210489510488,143,465,3.163265306122449,147,356035.97285714286,345028.885
2023-07-31,287624.96,2039.8933333333334,141,438,3.106382978723404,141,347840.1271428571,343507.4143333333
2023-08-01,279533.62,1968.5466197183098,142,453,3.167832167832168,143,343675.1042857143,338896.265
2023-08-02,344426.76,2087.434909090909,165,485,2.9393939393939394,165,329239.01428571425,338053.684
2023-08-03,466123.32,2842.2153658536586,164,526,3.1497005988023954,167,343606.8957142857,345729.33633333334
2023-08-04,462353.51,2485.771559139785,186,559,2.9893048128342246,187,344696.64999999997,350938.3223333333
2023-08-05,340229.24,2209.280779220779,154,468,3.0193548387096776,155,356687.23142857145,354287.5393333334
2023-08-06,395213.61,2652.44033557047,149,455,3.013245033112583,151,367929.28857142857,355459.64499999996
2023-08-07,302275.39999999997,2143.7971631205673,141,434,3.056338028169014,142,370022.20857142855,353359.13
2023-08-08,352235.25,2688.8187022900765,131,374,2.854961832061069,131,380408.1557142857,354841.2023333333
2023-08-09,340496.6,2088.936196319018,163,505,3.0606060606060606,165,379846.7042857143,355083.8123333333
2023-08-10,320524.89,2028.6385443037975,158,485,3.03125,160,359046.9285714286,354674.0123333334
2023-08-11,404204.98,2574.5540127388535,157,471,2.981012658227848,157,350739.99571428576,355557.32399999996
2023-08-12,347589.5,2500.643884892086,139,417,2.9785714285714286,140,351791.46142857143,351390.5163333333
2023-08-13,420528.77999999997,2564.19987804878,164,469,2.8424242424242423,165,355407.9142857143,353424.29466666665
2023-08-14,301224.02,2317.1078461538464,130,377,2.8345864661654137,133,355257.71714285715,352623.05466666666
2023-08-15,324248.22,2236.194620689655,145,448,3.0476190476190474,147,351259.57,353094.2663333333
2023-08-16,266906.31,1920.1892805755394,139,424,2.9859154929577465,142,340746.6714285714,350575.9693333333
2023-08-17,393824.42,2524.515512820513,156,496,3.159235668789809,157,351218.03285714285,354258.11299999995
2023-08-18,387798.9,2750.3468085106383,141,428,3.0140845070422535,142,348874.3071428571,356999.33800000005
2023-08-19,384607.26,2564.0484,150,447,2.9602649006622515,151,354162.5585714286,356958.2356666667
2023-08-20,323066.06,2111.5428758169933,153,466,3.0064516129032257,155,340239.3128571428,356473.1546666667
2023-08-21,390741.77999999997,2473.0492405063287,158,499,3.099378881987578,161,353027.5642857143,355784.66799999995
2023-08-22,383875.16,2369.5997530864197,162,507,3.1104294478527605,163,361545.6985714286,357063.47866666666
2023-08-23,349535.73,2461.5192253521127,142,419,2.9097222222222223,144,373349.90142857144,357214.807
2023-08-24,341910.51,2341.8528082191783,146,397,2.7006802721088436,147,365933.62857142853,358322.198
2023-08-25,283641.33,1929.5328571428572,147,452,3.013333333333333,150,351053.97571428574,352927.59599999996
2023-08-26,304547.58,2190.989784172662,139,427,3.007042253521127,142,339616.87857142853,350894.2436666667
2023-08-27,238062.86,1889.3877777777777,126,371,2.875968992248062,129,327473.5642857143,343672.16466666665
2023-08-28,373189.0,2504.6241610738257,149,469,3.1266666666666665,150,324966.02428571426,347568.62566666666
2023-08-29,366507.5,2305.078616352201,159,490,3.0817610062893084,159,322484.93000000005,349234.90199999994
2023-08-30,393090.61,2656.017635135135,148,456,3.04,150,328707.05571428576,352750.42366666667
2023-08-31,309078.71,2161.3895804195804,143,415,2.8819444444444446,144,324016.7985714286,353735.25999999995
2023-09-01,348081.79,2336.119395973154,149,443,2.953333333333333,150,333222.57857142854,353857.0943333333
2023-09-02,393894.83999999997,2716.5161379310343,145,468,3.2054794520547945,146,345986.47285714286,351449.47833333333
2023-09-03,303546.36,2122.701818181818,143,401,2.7847222222222223,144,355341.2585714286,346155.9066666666
2023-09-04,404418.82,2732.5595945945947,148,480,3.221476510067114,149,359802.6614285714,348295.55933333334
2023-09-05,217031.47,1466.4288513513513,148,426,2.8783783783783785,148,338448.9428571429,342356.15466666664
2023-09-06,320904.43,2342.368102189781,137,411,2.9568345323741005,139,328136.6314285714,342977.1223333333
2023-09-07,326600.11,2191.9470469798657,149,460,3.0463576158940397,151,330639.68857142853,342122.6176666666
2023-09-08,336826.68,2275.8559459459457,148,463,3.1073825503355703,149,329031.8157142857,342000.28699999995
2023-09-09,289616.69,2194.0658333333336,132,369,2.774436090225564,133,314134.9371428572,340970.01366666664
2023-09-10,352720.99,2218.3710062893083,159,481,3.00625,160,321159.8842857143,339253.88066666666
2023-09-11,279827.31,1903.587142857143,147,430,2.847682119205298,151,303361.09714285715,336995.141
2023-09-12,318328.3,2486.93984375,128,385,2.9844961240310077,129,317832.07285714283,333588.4583333333
2023-09-13,345831.65,2188.807911392405,158,481,3.0251572327044025,159,321393.1042857143,335075.3793333333
2023-09-14,487512.04,2954.618424242424,165,510,3.0357142857142856,168,344380.5228571429,340517.5066666667
2023-09-15,320095.07,2302.8422302158274,139,428,3.0354609929078014,141,341990.2928571428,342290.46533333336
2023-09-16,307175.26,2194.109,140,400,2.857142857142857,140,344498.66000000003,339402.16000000003
2023-09-17,429143.07,2699.0130188679245,159,502,3.0987654320987654,162,355416.10000000003,340780.299
2023-09-18,387662.89999999997,2106.8635869565214,184,536,2.9130434782608696,184,370821.1842857143,340882.15366666665
2023-09-19,370569.32,2470.4621333333334,150,474,3.1390728476821192,151,378284.1871428572,342465.59566666663
2023-09-20,388896.2,2575.471523178808,151,440,2.9139072847682117,151,384436.2657142858,342404.0763333334
2023-09-21,335844.34,2112.2285534591197,159,498,3.1125,160,362769.4514285714,340803.049
2023-09-22,326083.38,2345.923597122302,139,412,2.942857142857143,140,363624.9242857142,340021.30399999995
2023-09-23,308034.08,2387.8610852713177,129,365,2.786259541984733,131,363747.61285714287,338892.08966666664
2023-09-24,367748.75,2327.5237341772154,158,454,2.8734177215189876,158,354976.9957142857,341695.6703333333
2023-09-25,384672.14999999997,2849.423333333333,135,424,3.072463768115942,138,354549.7457142857,344366.48933333333
2023-09-26,313795.66,2120.240945945946,148,409,2.7266666666666666,150,346439.22285714286,346890.916
2023-09-27,475195.39,2951.524161490683,161,462,2.869565217391304,161,358767.6785714286,350291.129
2023-09-28,302993.83999999997,1942.268205128205,156,488,3.1082802547770703,157,354074.75,348174.00700000004
2023-09-29,237295.21,1732.0818248175183,137,400,2.9197080291970803,137,341390.72571428574,342980.82699999993
2023-09-30,301115.57,2428.351370967742,124,377,2.992063492063492,126,340402.36714285717,342715.389
2023-10-01,267582.77999999997,2074.2851162790694,129,438,3.395348837209302,129,326092.9428571429,340032.0886666666
2023-10-02,339358.98,2373.13972027972,143,452,3.138888888888889,144,319619.63285714283,338214.2266666666
2023-10-03,385884.96,2858.407111111111,135,408,3.0,136,329918.1042857143,340958.8466666667
2023-10-04,380893.31,2505.8770394736844,152,507,3.292207792207792,154,316446.37857142853,340174.66299999994
2023-10-05,348677.46,2087.888982035928,167,523,3.113095238095238,168,322972.61,344562.8626666667
2023-10-06,305766.8,1875.8699386503067,163,473,2.901840490797546,163,332754.2657142857,344058.275
2023-10-07,339112.41,2291.3000675675676,148,449,3.0134228187919465,149,338182.3857142857,344475.3516666667
2023-10-08,285664.82,2147.855789473684,133,410,3.0597014925373136,134,340765.5342857143,342769.95633333334
2023-10-09,367526.46,2534.6652413793104,145,437,2.9727891156462585,147,344789.45999999996,345366.9486666667
2023-10-10,401217.94,2622.339477124183,153,456,2.980392156862745,153,346979.8857142857,346983.5136666667
2023-10-11,438069.14999999997,2592.125147928994,169,529,3.111764705882353,170,355147.86285714287,352258.24166666664
2023-10-12,342957.42,2117.021111111111,162,454,2.785276073619632,163,354330.71428571426,353079.21233333333
2023-10-13,349013.38,2154.4035802469134,162,481,2.950920245398773,163,360508.79714285716,353185.2700000001
2023-10-14,394942.18,2393.58896969697,165,504,3.0545454545454547,165,368484.47857142857,350099.608
2023-10-15,301279.02,1982.0988157894737,152,458,2.9934640522875817,153,370715.0785714286,349472.4063333333
2023-10-16,338897.02999999997,2274.4767114093956,149,488,3.2317880794701987,151,366625.16,350529.7986666666
2023-10-17,215753.47,1610.1005223880597,134,416,3.0588235294117645,136,340130.2357142857,343416.812
2023-10-18,317163.26,2007.3624050632911,158,478,2.968944099378882,161,322857.9657142857,341066.824
2023-10-19,385125.01,2437.500063291139,158,464,2.9367088607594938,158,328881.90714285715,341552.0136666667
2023-10-20,464327.66,3137.349054054054,148,449,2.993333333333333,150,345355.3757142857,344066.3956666666
2023-10-21,356012.47,2119.121845238095,168,510,3.0,169,339793.9885714286,344738.6666666667
2023-10-22,330740.08,2280.9660689655175,145,457,3.1517241379310343,145,344002.71142857143,344893.89
2023-10-23,350647.75,2276.9334415584417,154,465,2.961783439490446,157,345681.3857142857,346314.3456666667
2023-10-24,329805.1,2407.336496350365,137,379,2.726618705035971,139,361974.47571428574,345049.55733333336
2023-10-25,442849.57999999996,2952.3305333333333,150,467,3.0723684210526314,152,379929.6642857143,346988.805
2023-10-26,331179.77999999997,2490.073533834586,133,400,3.007518796992481,133,372223.20285714284,347568.2756666666
2023-10-27,345673.91,1941.9882584269662,178,519,2.9157303370786516,178,355272.66714285716,343250.893
2023-10-28,281229.22,2023.231798561151,139,412,2.921985815602837,141,344589.3457142857,342525.4056666667
2023-10-29,393081.48,2353.7813173652694,167,514,3.0414201183431953,169,353495.25999999995,347718.2813333333
2023-10-30,434603.95,2803.896451612903,155,460,2.967741935483871,155,365489.00285714277,352167.89400000003
2023-10-31,354429.47,2271.9837820512817,156,481,3.0251572327044025,159,369006.77,355062.78366666666
2023-11-01,489929.0,3062.05625,160,516,3.165644171779141,163,375732.40142857144,360081.7843333333
2023-11-02,312758.59,2282.9094160583945,137,413,3.0145985401459856,137,373100.8028571428,357644.2386666667
2023-11-03,293646.49,2082.599219858156,141,421,2.9858156028368796,141,365668.3142857143,354736.0113333333
2023-11-04,278994.52999999997,2036.456423357664,137,400,2.8776978417266186,139,365349.07285714283,352413.24700000003
2023-11-05,289268.16,2051.547234042553,141,439,3.091549295774648,142,350518.59857142856,351863.29233333335
2023-11-06,408247.56,2835.0525,144,447,3.1041666666666665,144,346753.39999999997,354167.7973333333
2023-11-07,366405.54,2394.807450980392,153,462,2.9615384615384617,156,348464.26714285713,356859.1546666667
2023-11-08,279221.35,1994.4382142857141,140,426,3.0428571428571427,140,318363.1742857142,353915.65099999995
2023-11-09,329293.38,2124.473419354839,155,435,2.7884615384615383,156,320725.2871428571,351518.1656666667
2023-11-10,443600.19,2861.9367096774195,155,479,3.050955414012739,157,342147.2442857143,351702.53366666666
2023-11-11,265348.77999999997,2369.1855357142854,112,322,2.849557522123894,113,340197.85142857145,349115.57899999997
2023-11-12,341171.38,2259.4131125827817,151,466,3.045751633986928,153,347612.5971428571,348854.17899999995
2023-11-13,269221.67,2086.9896899224805,129,372,2.8396946564885495,131,327751.7557142857,344663.4953333333
2023-11-14,431661.31,2916.630472972973,148,446,2.973333333333333,150,337074.0085714286,349009.57166666666
2023-11-15,419743.52999999997,2656.6046202531643,158,487,3.0628930817610063,159,357148.6057142857,351704.455
2023-11-16,493426.02999999997,2954.6468862275447,167,489,2.9107142857142856,168,380596.1271428571,360960.207
2023-11-17,438718.85,2776.701582278481,158,448,2.8176100628930816,159,379898.7928571428,365012.05999999994
2023-11-18,290954.83,2404.5853719008264,121,359,2.942622950819672,122,383556.79999999993,361873.05399999995
2023-11-19,289689.84,2317.51872,125,394,3.152,125,376202.2942857142,356051.79333333333
2023-11-20,336311.77999999997,2212.5775,152,471,3.0784313725490198,153,385786.5957142857,355395.10366666666
2023-11-21,375333.52999999997,2421.50664516129,155,492,3.1538461538461537,155,377739.76999999996,356881.55199999997
2023-11-22,393797.82,2358.070778443114,167,511,3.0058823529411764,170,374033.24000000005,358319.88766666665
2023-11-23,359945.45999999996,2307.3426923076922,156,491,3.127388535031847,157,354964.5871428572,359324.5663333333
2023-11-24,409334.98,2692.993289473684,152,455,2.973856209150327,153,350766.8914285715,358207.41299999994
2023-11-25,337187.35,2189.5282467532465,154,484,3.1225806451612903,155,357371.5371428571,358407.6653333333
2023-11-26,317130.96,1910.4274698795182,166,515,3.0294117647058822,170,361291.6971428571,357456.23366666667
2023-11-27,294111.58999999997,2131.2434057971013,138,402,2.851063829787234,141,355263.09857142856,357885.64599999995
2023-11-28,360414.2,2095.431395348837,172,524,3.0289017341040463,173,353131.7657142857,356796.73666666663
2023-11-29,340695.64,2581.027575757576,132,400,3.007518796992481,133,345545.74000000005,353666.45966666663
2023-11-30,365228.12,2572.029014084507,142,428,3.0140845070422535,142,346300.4057142857,354026.4146666667
2023-12-01,395297.45,2080.512894736842,190,563,2.9322916666666665,192,344295.0442857143,350872.0296666667
2023-12-02,314900.18,2350.001343283582,134,403,2.9851851851851854,135,341111.16285714286,350943.41599999997
2023-12-03,348488.49,2403.368896551724,145,455,3.074324324324324,148,345590.81,352771.4826666667
2023-12-04,400101.98,2439.646219512195,164,471,2.8373493975903616,166,360732.2942857143,356808.39766666666
2023-12-05,349847.74,2412.7430344827585,145,467,3.1986301369863015,146,359222.8,358827.717
2023-12-06,353376.05,2116.024251497006,167,511,3.0416666666666665,168,361034.2871428571,356998.6666666667
2023-12-07,385123.1,2093.0603260869566,184,510,2.7717391304347827,184,363876.42714285717,357622.5853333333
2023-12-08,346520.25,2264.8382352941176,153,433,2.811688311688312,154,356908.2557142857,359865.882
2023-12-09,340115.79,2099.480185185185,162,491,3.0308641975308643,162,360510.4857142857,360226.62899999996
2023-12-10,300286.14,1937.3299354838712,155,460,2.948717948717949,156,353624.4357142857,355449.494
2023-12-11,348650.41,2582.5956296296295,135,404,2.9705882352941178,136,346274.21142857143,358226.21499999997
2023-12-12,392810.91,2352.161137724551,167,515,3.0838323353293413,167,352411.8071428571,359947.5326666666
2023-12-13,292650.71,2046.5084615384617,143,436,3.0489510489510487,143,343736.75857142854,360728.50066666666
2023-12-14,362152.37,2514.9470138888887,144,430,2.9655172413793105,145,340455.22571428574,358411.53599999996
2023-12-15,357294.23,2335.256405228758,153,464,2.9935483870967743,155,341994.3657142857,356329.89266666665
2023-12-16,306271.17,2172.1359574468083,141,429,2.9791666666666665,144,337159.42,350091.3973333333
2023-12-17,322377.77999999997,2442.255909090909,132,436,3.253731343283582,134,340315.3685714286,346213.3616666667
2023-12-18,295065.6,2218.5383458646616,133,427,3.162962962962963,135,332660.3957142857,346350.3873333334
2023-12-19,321925.81,2220.178,145,435,3.0,145,322533.95285714284,347424.91966666665
2023-12-20,308007.52999999997,1949.4147468354429,158,464,2.9367088607594938,158,324727.7842857143,346481.4446666667
2023-12-21,404585.05,2849.1904929577463,142,424,2.8843537414965987,147,330789.5957142857,347456.4953333333
2023-12-22,386818.3,2511.807142857143,154,495,3.193548387096774,155,335007.31999999995,347223.84466666664
2023-12-23,314382.08,2124.2032432432434,148,437,2.9133333333333336,150,336166.02142857143,345705.0653333333
2023-12-24,336276.88,2001.6480952380953,168,502,2.988095238095238,168,338151.60714285716,343269.7953333333
2023-12-25,320725.56,2448.286717557252,131,387,2.9318181818181817,132,341817.3157142857,342721.069
2023-12-26,401767.47,2954.1725735294117,136,427,3.116788321167883,137,353223.26714285713,345542.286
2023-12-27,298219.52,2276.4848854961833,131,406,3.0074074074074075,135,351824.98,345679.217
2023-12-28,345411.47,2398.690763888889,144,412,2.8219178082191783,146,343371.6114285714,345179.12600000005
2023-12-29,371855.27999999997,2495.673020134228,149,438,2.9395973154362416,149,341234.03714285715,346217.7806666667
2023-12-30,316962.19,2006.0898101265823,158,467,2.91875,160,341602.6242857143,344608.9163333333
2023-12-31,343090.83,2333.951224489796,147,434,2.8933333333333335,150,342576.0457142857,342868.69566666667
2024-01-01,337702.06,2192.8705194805193,154,485,3.050314465408805,159,345001.25999999995,343628.75833333336
2024-01-02,358903.64,2458.2441095890413,146,457,3.108843537414966,147,338877.85571428575,343975.93
2024-01-03,350412.16,2246.2317948717946,156,446,2.8050314465408803,159,346333.9471428571,342319.6026666667
2024-01-04,347881.89,2502.7474100719423,139,448,3.1773049645390072,141,346686.8642857143,342254.0743333333
2024-01-05,236213.08,1859.9455118110236,127,348,2.7401574803149606,127,327309.40714285715,338348.642
2024-01-06,379605.15,2497.402302631579,152,482,3.1298701298701297,154,336258.40142857144,338164.71033333335
2024-01-07,313308.72000000003,2175.755,144,445,3.0689655172413794,145,332003.8142857143,337057.6593333334
2024-01-08,321969.17,2235.897013888889,144,436,2.9659863945578233,147,329756.2585714286,336452.772
2024-01-09,324866.47,2304.0175177304964,141,449,3.1180555555555554,144,324893.80571428564,337272.11633333325
2024-01-10,309934.69,2152.324236111111,144,436,3.0068965517241377,145,319111.31,335981.59233333333
2024-01-11,369408.94,2430.3219736842107,152,439,2.869281045751634,153,322186.60285714286,335201.5266666667
2024-01-12,410150.32,2698.357368421053,152,447,2.9025974025974026,154,347034.77999999997,339118.1803333333
2024-01-13,404508.58,2931.221594202899,138,448,3.2,140,350592.41285714286,340530.05400000006
2024-01-14,288486.7,2003.3798611111113,144,446,3.0547945205479454,146,347046.41000000003,338236.46966666664
2024-01-15,388828.31,2817.5964492753624,138,409,2.9214285714285713,140,356597.7157142857,340988.37433333334
